0.493424036	260.66	0.174149660
0.766258503	260.136	0.104489796
0.940408163	260.329	0.336689342
1.387392290	261.823	0.104489796
1.985306122	293.411	0.121904762
2.176870748	220.28	0.116099773
2.385850340	261.327	0.133514739
2.792199546	259.56	0.139319728
3.036009070	218.033	0.145124717
3.453968254	282.133	0.214784580
3.825487528	261.327	0.348299320
4.266666667	261.611	0.319274376
4.696235828	260.079	0.133514739
