0.000000000,196.664
0.011609977,287.84
0.023219955,284.529
0.034829932,289.182
0.046439909,264.875
0.058049887,263.953
0.069659864,277.111
0.081269841,277.85
0.092879819,279.087
0.104489796,293.243
0.116099773,289.143
0.127709751,298.754
0.139319728,267.669
0.150929705,271.104
0.162539683,241.841
0.174149660,258.576
0.185759637,297.469
0.197369615,327.298
0.208979592,282.622
0.220589569,274.56
0.232199546,251.952
0.243809524,235.371
0.255419501,231.947
0.267029478,216.108
0.278639456,218.35
0.290249433,205.493
0.301859410,213.479
0.313469388,216.955
0.325079365,207.441
0.336689342,235.793
0.348299320,227.668
0.359909297,224.241
0.371519274,207.623
0.383129252,213.414
0.394739229,199.432
0.406349206,202.576
0.417959184,193.218
0.429569161,196.424
0.441179138,194.818
0.452789116,184.47
0.464399093,215.499
0.476009070,229.443
0.487619048,234.025
0.499229025,240.274
0.510839002,218.701
0.522448980,210.845
0.534058957,221.259
0.545668934,213.66
0.557278912,214.409
0.568888889,219.094
0.580498866,222.586
0.592108844,214.556
0.603718821,220.18
0.615328798,213.283
0.626938776,214.119
0.638548753,213.513
0.650158730,205.097
0.661768707,200.891
0.673378685,189.43
0.684988662,199.768
0.696598639,208.294
0.708208617,199.845
0.719818594,208.673
0.731428571,204.193
0.743038549,194.419
0.754648526,186.588
0.766258503,189.382
0.777868481,195.48
0.789478458,197.99
0.801088435,198.039
0.812698413,195.234
0.824308390,192.678
0.835918367,185.542
0.847528345,179.311
0.859138322,176.905
0.870748299,185.947
0.882358277,208.369
0.893968254,220.752
0.905578231,208.328
0.917188209,200.518
0.928798186,211.935
0.940408163,191.299
0.952018141,178.928
0.963628118,175.004
0.975238095,182.345
0.986848073,195.785
0.998458050,213.946
1.010068027,209.138
1.021678005,210.447
1.033287982,198.179
1.044897959,200.031
1.056507937,200.29
1.068117914,210.786
1.079727891,189.714
1.091337868,193.998
1.102947846,219.668
1.114557823,214.314
1.126167800,204.818
1.137777778,190.727
1.149387755,199.959
1.160997732,202.983
1.172607710,185.895
1.184217687,184.564
1.195827664,217.293
1.207437642,258.447
1.219047619,264.021
1.230657596,238.325
1.242267574,244.456
1.253877551,244.303
1.265487528,223.086
1.277097506,215.626
1.288707483,220.019
1.300317460,240.493
1.311927438,282.341
1.323537415,285.699
1.335147392,262.769
1.346757370,253.917
1.358367347,258.455
1.369977324,240.658
1.381587302,236.75
1.393197279,225.292
1.404807256,224.483
1.416417234,219.155
1.428027211,211.509
1.439637188,209.896
1.451247166,192.149
1.462857143,203.919
1.474467120,235.673
1.486077098,283.695
1.497687075,272.265
1.509297052,235.599
1.520907029,239.47
1.532517007,218.18
1.544126984,203.273
1.555736961,201.801
1.567346939,198.951
1.578956916,204.736
1.590566893,209.758
1.602176871,211.734
1.613786848,191.334
1.625396825,197.072
1.637006803,216.245
1.648616780,212.568
1.660226757,211.921
1.671836735,227.348
1.683446712,221.256
1.695056689,224.339
1.706666667,203.069
1.718276644,209.823
1.729886621,192.883
1.741496599,191.67
1.753106576,191.603
1.764716553,191.581
1.776326531,179.13
1.787936508,175.812
1.799546485,176.209
1.811156463,184.947
1.822766440,235.752
1.834376417,245.552
1.845986395,217.371
1.857596372,209.944
1.869206349,209.992
1.880816327,201.843
1.892426304,181.34
1.904036281,169.377
1.915646259,158.867
1.927256236,159.806
1.938866213,169.067
1.950476190,147.487
1.962086168,163.733
1.973696145,174.623
1.985306122,181.157
1.996916100,176.089
2.008526077,186.035
2.020136054,203.878
2.031746032,198.175
2.043356009,179.036
2.054965986,184.826
2.066575964,185.335
2.078185941,181.649
2.089795918,169.889
2.101405896,171.257
2.113015873,166.763
2.124625850,157.878
2.136235828,176.051
2.147845805,179.36
2.159455782,164.534
2.171065760,159.844
2.182675737,162.553
2.194285714,149.488
2.205895692,146.288
2.217505669,156.505
2.229115646,149.358
2.240725624,154.222
2.252335601,155.141
2.263945578,169.138
2.275555556,162.691
2.287165533,135.937
2.298775510,140.672
2.310385488,143.135
2.321995465,143.891
2.333605442,156.651
2.345215420,147.724
2.356825397,132.235
2.368435374,131.576
2.380045351,152.186
2.391655329,163.212
2.403265306,167.723
2.414875283,170.796
2.426485261,162.113
2.438095238,153.763
2.449705215,154.198
2.461315193,150.255
2.472925170,156.276
2.484535147,158.709
2.496145125,165.108
2.507755102,173.144
2.519365079,181.137
2.530975057,160.147
2.542585034,144.956
2.554195011,151.296
2.565804989,160.414
2.577414966,137.929
2.589024943,138.592
2.600634921,140.358
2.612244898,130.123
2.623854875,139.965
2.635464853,133.714
2.647074830,150.451
2.658684807,150.091
2.670294785,138.76
2.681904762,137.59
2.693514739,131.344
2.705124717,126.712
2.716734694,132.649
2.728344671,140.37
2.739954649,125.029
2.751564626,137.902
2.763174603,152.719
2.774784580,155.502
2.786394558,154.123
2.798004535,172.922
2.809614512,157.281
2.821224490,146.345
2.832834467,158.912
2.844444444,178.265
2.856054422,171.529
2.867664399,154.589
2.879274376,154.838
