0.185759637,Onset
0.928798186,Onset
1.114557823,Onset
1.207437642,Onset
1.346757370,Onset
1.486077098,Onset
1.671836735,Onset
1.857596372,Onset
1.996916100,Onset
2.321995465,Onset
2.414875283,Onset
2.925714286,Onset
3.297233560,Onset
3.436553288,Onset
3.575873016,Onset
3.761632653,Onset
3.900952381,Onset
4.272471655,Onset
4.504671202,Onset
4.597551020,Onset
